id,titulo,link,preco,preco_original,desconto,vendedor,seller_id,reputation_level,power_seller_status,rating_medio,total_reviews,rating_5_estrelas,rating_4_estrelas,rating_3_estrelas,rating_2_estrelas,rating_1_estrela,tem_reviews,reviews_com_texto,reviews_com_imagens,avaliacoes_positivas,avaliacoes_negativas,avaliacoes_neutras,marca,condicao,descricao_produto,caracteristicas_principais,main_characteristics,other_characteristics,frete_gratis,shipping_mode,tempo_entrega,imagem_url,fotos_produto,product_id,sku,brand,data_coleta,tem_dados_detalhados,qualidade_extracao_detalhada,score_qualidade_detalhes,comentarios_reviews,total_comentarios,comentarios_positivos,comentarios_negativos,comentarios_com_imagens,comentario_mais_curtido,comentario_mais_recente,vendas_loja,vendas_produto,devolucao_gratis,compra_garantida,tempo_garantia,timestamp_extracao_detalhada,metodo_extracao_detalhada,tamanho_resposta_bytes,status_resposta_http,total_reviews_individual,total_reviews_original,tipo_linha
MLBU2251704660,N/A,https://www.mercadolivre.com.br/kit-cartuchos-hp-original-667xl-preto--color-2376-2775-2776/up/MLBU2251704660#polycard_client=search-nordic&search_layout=stack&position=18&type=product&tracking_id=e762be27-1443-4b0f-ad6e-24e8f9a752d9&wid=MLB3389575343&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.143814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:00:00.015387,spider_scrapy,209121,200,0.0,0.0,produto_com_reviews
MLBU1420479434,N/A,https://www.mercadolivre.com.br/cartucho-tinta-original-hp-667xl-667-2776-2376-3ym81al-preto/up/MLBU1420479434#polycard_client=search-nordic&search_layout=stack&position=19&type=product&tracking_id=e762be27-1443-4b0f-ad6e-24e8f9a752d9&wid=MLB1759627327&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.143814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:00:03.163328,spider_scrapy,211231,200,0.0,0.0,produto_com_reviews
MLBU1410746288,N/A,https://www.mercadolivre.com.br/kit-cartucho-tinta-original-hp-667xl-2776-preto-e-colorido/up/MLBU1410746288#polycard_client=search-nordic&search_layout=stack&position=20&type=product&tracking_id=e762be27-1443-4b0f-ad6e-24e8f9a752d9&wid=MLB1811522468&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.143814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:00:06.383396,spider_scrapy,210045,200,0.0,0.0,produto_com_reviews
MLB2039747700,N/A,https://www.mercadolivre.com.br/combo-cartucho-de-tinta-hp-667xl-impresora-negro-tricolor/p/MLB2039747700#polycard_client=search-nordic&search_layout=stack&position=21&type=product&tracking_id=e762be27-1443-4b0f-ad6e-24e8f9a752d9&wid=MLB3493416679&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.143814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:00:09.760375,spider_scrapy,209238,200,0.0,0.0,produto_com_reviews
N/A,N/A,https://produto.mercadolivre.com.br/MLB-5540889690-cartucho-hp-667xl-preto-original-3ym81ab-para-hp-deskjet-_JM#polycard_client=search-nordic&search_layout=stack&position=22&type=item&tracking_id=e762be27-1443-4b0f-ad6e-24e8f9a752d9&wid=MLB5540889690&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.143814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:00:12.618540,spider_scrapy,209248,200,,,produto
MLBU1469348798,N/A,https://www.mercadolivre.com.br/3x-cartucho-tinta-original-hp-667xl-2776-2774-6476-colorido/up/MLBU1469348798#polycard_client=search-nordic&search_layout=stack&position=23&type=product&tracking_id=e762be27-1443-4b0f-ad6e-24e8f9a752d9&wid=MLB4248069808&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.143814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:00:15.749293,spider_scrapy,210046,200,0.0,0.0,produto_com_reviews
N/A,N/A,https://produto.mercadolivre.com.br/MLB-3170922797-cartucho-hp-667xl-preto-original-3y381ab-2374-2376-2774-2776-_JM#polycard_client=search-nordic&search_layout=stack&position=24&type=item&tracking_id=e762be27-1443-4b0f-ad6e-24e8f9a752d9&wid=MLB3170922797&sid=search,N/A,R$ 279,Sem desconto,N/A,,,,4.4,10,6,3,1,0,0,True,0,0,9,0,1,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.143814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:00:18.255843,spider_scrapy,209259,200,,,produto
N/A,N/A,https://produto.mercadolivre.com.br/MLB-3430219717-kit-cartuchos-originais-hp-667xl-preto-e-colorido-_JM#polycard_client=search-nordic&search_layout=stack&position=25&type=item&tracking_id=e762be27-1443-4b0f-ad6e-24e8f9a752d9&wid=MLB3430219717&sid=search,N/A,N/A,Sem desconto,N/A,,,,4.8,4,3,1,0,0,0,True,0,0,4,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.143814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:00:21.755010,spider_scrapy,209227,200,,,produto
MLBU1753320508,N/A,https://www.mercadolivre.com.br/cartucho-de-tinta-hp-667xl-color-original/up/MLBU1753320508#polycard_client=search-nordic&search_layout=stack&position=26&type=product&tracking_id=e762be27-1443-4b0f-ad6e-24e8f9a752d9&wid=MLB3492118745&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.143814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:00:24.653652,spider_scrapy,209196,200,0.0,0.0,produto_com_reviews
N/A,N/A,https://produto.mercadolivre.com.br/MLB-3638514793-cartucho-original-667xl-preto-85ml-_JM#polycard_client=search-nordic&search_layout=stack&position=27&type=item&tracking_id=e762be27-1443-4b0f-ad6e-24e8f9a752d9&wid=MLB3638514793&sid=search,N/A,N/A,Sem desconto,N/A,,,,5.0,2,2,0,0,0,0,True,0,0,2,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.143814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:00:27.223155,spider_scrapy,209182,200,,,produto
MLBU1118761179,N/A,https://www.mercadolivre.com.br/kit-dois-cartuchos-hp-667xl-remanufaturado-color-e-black/up/MLBU1118761179#polycard_client=search-nordic&search_layout=stack&position=28&type=product&tracking_id=e762be27-1443-4b0f-ad6e-24e8f9a752d9&wid=MLB3152762942&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.143814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:00:30.613345,spider_scrapy,209239,200,0.0,0.0,produto_com_reviews
MLBU1741112925,N/A,https://www.mercadolivre.com.br/cartucho-original-hp-667xl-color-deskjet-2776/up/MLBU1741112925#polycard_client=search-nordic&search_layout=stack&position=29&type=product&tracking_id=e762be27-1443-4b0f-ad6e-24e8f9a752d9&wid=MLB3835855794&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.143814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:00:33.066696,spider_scrapy,209080,200,0.0,0.0,produto_com_reviews
MLBU3271005165,N/A,https://www.mercadolivre.com.br/cartucho-hp-667xl-original-preto-85-ml-3ym81ab/up/MLBU3271005165#polycard_client=search-nordic&search_layout=stack&position=30&type=product&tracking_id=e762be27-1443-4b0f-ad6e-24e8f9a752d9&wid=MLB4115044715&sid=search,N/A,R$ 187,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.143814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:00:35.869789,spider_scrapy,209880,200,0.0,0.0,produto_com_reviews
MLBU2265070795,N/A,https://www.mercadolivre.com.br/cartucho-de-tinta-hp-667xl-black-original/up/MLBU2265070795#polycard_client=search-nordic&search_layout=stack&position=31&type=product&tracking_id=e762be27-1443-4b0f-ad6e-24e8f9a752d9&wid=MLB3492096509&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.143814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:00:38.988586,spider_scrapy,209067,200,0.0,0.0,produto_com_reviews
MLBU604004966,N/A,https://www.mercadolivre.com.br/cartucho-hp-667xl-preto--3ym81ab/up/MLBU604004966#polycard_client=search-nordic&search_layout=stack&position=32&type=product&tracking_id=e762be27-1443-4b0f-ad6e-24e8f9a752d9&wid=MLB2933300821&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.143814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:00:42.255947,spider_scrapy,209038,200,0.0,0.0,produto_com_reviews
N/A,N/A,https://produto.mercadolivre.com.br/MLB-3846681253-cartuchos-originais-hp-667xl-preto-e-tricolor-sem-caixa-_JM#polycard_client=search-nordic&search_layout=stack&position=33&type=item&tracking_id=e762be27-1443-4b0f-ad6e-24e8f9a752d9&wid=MLB3846681253&sid=search,N/A,N/A,Sem desconto,N/A,,,,5.0,8,6,2,0,0,0,True,0,0,8,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.143814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:00:45.914136,spider_scrapy,209117,200,,,produto
MLBU599689503,N/A,https://www.mercadolivre.com.br/cartucho-hp-667xl-color--3ym80ab--p-2376-2776-6476/up/MLBU599689503#polycard_client=search-nordic&search_layout=stack&position=34&type=product&tracking_id=e762be27-1443-4b0f-ad6e-24e8f9a752d9&wid=MLB2641999568&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.143814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:00:48.173311,spider_scrapy,209219,200,0.0,0.0,produto_com_reviews
MLBU1405302563,N/A,https://www.mercadolivre.com.br/cartucho-hp-667-xl-original-preto-1275-2376-2775-2776-6475/up/MLBU1405302563#polycard_client=search-nordic&search_layout=stack&position=35&type=product&tracking_id=e762be27-1443-4b0f-ad6e-24e8f9a752d9&wid=MLB1670528167&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.143814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:00:50.852246,spider_scrapy,209246,200,0.0,0.0,produto_com_reviews
MLBU1448786097,N/A,https://www.mercadolivre.com.br/02-cartucho-tinta-original-hp-667xl-preto--01-667xl-color/up/MLBU1448786097#polycard_client=search-nordic&search_layout=stack&position=36&type=product&tracking_id=e762be27-1443-4b0f-ad6e-24e8f9a752d9&wid=MLB3532784757&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.143814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:00:52.902008,spider_scrapy,211350,200,0.0,0.0,produto_com_reviews
N/A,N/A,https://produto.mercadolivre.com.br/MLB-5211238720-cartucho-de-tinta-hp-667xl-8ml-colorido-advantage-original-_JM#polycard_client=search-nordic&search_layout=stack&position=37&type=item&tracking_id=e762be27-1443-4b0f-ad6e-24e8f9a752d9&wid=MLB5211238720&sid=search,N/A,N/A,Sem desconto,N/A,,,,5.0,1,0,0,0,0,1,True,0,0,0,1,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.143814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:00:55.741134,spider_scrapy,209254,200,,,produto
MLBU3317332107,N/A,https://www.mercadolivre.com.br/cartucho-hp-667xl-preto-e-color-02-preto-e-01-colorido-novo/up/MLBU3317332107#polycard_client=search-nordic&search_layout=stack&position=38&type=product&tracking_id=e762be27-1443-4b0f-ad6e-24e8f9a752d9&wid=MLB4134599691&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.143814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:00:58.769684,spider_scrapy,209122,200,0.0,0.0,produto_com_reviews
MLBU1423313502,N/A,https://www.mercadolivre.com.br/2x-cartucho-tinta-preto-original-hp-667xl-2776-2376-3ym81al/up/MLBU1423313502#polycard_client=search-nordic&search_layout=stack&position=39&type=product&tracking_id=e762be27-1443-4b0f-ad6e-24e8f9a752d9&wid=MLB1931963571&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.143814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:01:01.057988,spider_scrapy,209248,200,0.0,0.0,produto_com_reviews
N/A,N/A,https://produto.mercadolivre.com.br/MLB-3271642987-cartucho-hp-667xl-preto-e-667xl-colorido-original-e-lacrado-_JM#polycard_client=search-nordic&search_layout=stack&position=40&type=item&tracking_id=e762be27-1443-4b0f-ad6e-24e8f9a752d9&wid=MLB3271642987&sid=search,N/A,N/A,Sem desconto,N/A,,,,4.1,15,9,5,1,0,0,True,0,0,14,0,1,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.143814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:01:04.087387,spider_scrapy,209926,200,,,produto
MLBU3023729464,N/A,https://www.mercadolivre.com.br/cartucho-tinta-original-hp-667xl-2776-2774-6476-colorido/up/MLBU3023729464#polycard_client=search-nordic&search_layout=stack&position=41&type=product&tracking_id=e762be27-1443-4b0f-ad6e-24e8f9a752d9&wid=MLB5291003896&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.143814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:01:06.216904,spider_scrapy,209911,200,0.0,0.0,produto_com_reviews
MLBU1984176427,N/A,https://www.mercadolivre.com.br/cartucho-hp-667-xl-colorido-original/up/MLBU1984176427#polycard_client=search-nordic&search_layout=stack&position=42&type=product&tracking_id=e762be27-1443-4b0f-ad6e-24e8f9a752d9&wid=MLB4398528864&sid=search,N/A,R$ 144,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.143814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:01:08.235936,spider_scrapy,208517,200,0.0,0.0,produto_com_reviews
MLBU1985715406,N/A,https://www.mercadolivre.com.br/cartucho-hp-667xl-colorido-3ym80al-deskjet-2376-2774-origina/up/MLBU1985715406#polycard_client=search-nordic&search_layout=stack&position=43&type=product&tracking_id=e762be27-1443-4b0f-ad6e-24e8f9a752d9&wid=MLB3911371334&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.143814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:01:11.333603,spider_scrapy,211230,200,0.0,0.0,produto_com_reviews
MLBU775006932,N/A,https://www.mercadolivre.com.br/cartucho-tinta-original-hp-667xl-2776-2774-6476-colorido/up/MLBU775006932#polycard_client=search-nordic&search_layout=stack&position=44&type=product&tracking_id=e762be27-1443-4b0f-ad6e-24e8f9a752d9&wid=MLB3814288951&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.144814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:01:14.463063,spider_scrapy,210036,200,0.0,0.0,produto_com_reviews
MLBU2480294327,N/A,https://www.mercadolivre.com.br/kit-cartucho-hp-667xl-preto-3ym81ab--hp-667xl-color-3ym80ab/up/MLBU2480294327#polycard_client=search-nordic&search_layout=stack&position=45&type=product&tracking_id=e762be27-1443-4b0f-ad6e-24e8f9a752d9&wid=MLB3886109365&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.144814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:01:17.531440,spider_scrapy,209121,200,0.0,0.0,produto_com_reviews
MLB2039490301,N/A,https://www.mercadolivre.com.br/cartucho-de-tinta-original-hp-667xl-preto-85ml-colorido-8ml/p/MLB2039490301#polycard_client=search-nordic&search_layout=stack&position=46&type=product&tracking_id=e762be27-1443-4b0f-ad6e-24e8f9a752d9&wid=MLB4023590367&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.144814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:01:20.970317,spider_scrapy,209244,200,0.0,0.0,produto_com_reviews
N/A,N/A,https://produto.mercadolivre.com.br/MLB-3814276563-cartucho-tinta-original-hp-667xl-2776-2774-6476-colorido-_JM#polycard_client=search-nordic&search_layout=stack&position=47&type=item&tracking_id=e762be27-1443-4b0f-ad6e-24e8f9a752d9&wid=MLB3814276563&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.144814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:01:24.099627,spider_scrapy,209383,200,,,produto
MLBU1449401199,N/A,https://www.mercadolivre.com.br/cartucho-hp-667xl-advantage-3ym81al-preto/up/MLBU1449401199#polycard_client=search-nordic&search_layout=stack&position=48&type=product&tracking_id=e762be27-1443-4b0f-ad6e-24e8f9a752d9&wid=MLB3598744309&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.144814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:01:27.657512,spider_scrapy,211301,200,0.0,0.0,produto_com_reviews
MLBU1452517320,N/A,https://www.mercadolivre.com.br/kit-cartuchos-preto-color-hp-667-xl-1275-2376-2775-2776-6475/up/MLBU1452517320#polycard_client=search-nordic&search_layout=stack&position=49&type=product&tracking_id=e762be27-1443-4b0f-ad6e-24e8f9a752d9&wid=MLB3577438138&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.144814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:01:30.337074,spider_scrapy,209253,200,0.0,0.0,produto_com_reviews
MLBU3345703081,N/A,https://www.mercadolivre.com.br/kit-cartucho-667xl-preto-e-color-original-hp-2376-2776-6476/up/MLBU3345703081#polycard_client=search-nordic&search_layout=stack&position=50&type=product&tracking_id=e762be27-1443-4b0f-ad6e-24e8f9a752d9&wid=MLB5552827588&sid=search,N/A,R$ 307,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.144814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:01:33.225241,spider_scrapy,210045,200,0.0,0.0,produto_com_reviews
MLBU1475631941,N/A,https://www.mercadolivre.com.br/cartucho-hp-667xl-advantage-tricolor-3ym80ab/up/MLBU1475631941#polycard_client=search-nordic&search_layout=stack&position=51&type=product&tracking_id=e762be27-1443-4b0f-ad6e-24e8f9a752d9&wid=MLB4986259060&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.144814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:01:36.473473,spider_scrapy,209077,200,0.0,0.0,produto_com_reviews
N/A,N/A,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=BoWiqkt4RvNRff%2F%2FNNvrHRCbrSbM8i0vgjNdqhkVNatk4T52nAjlN23tQqlZ4MmPV4lDcZiybcAQevq02EG7%2FCeK7fUw4owvfLSyJs8XpN0vjPUpnYjsDpuHoRg%2BF1StW5wYiWhe0hJMqAMmVvMWEa6PIkArREz9UeCGBSWnhpvbUaf7xz2E%2F2ZbrzY7V909eFXMkPtk7NLNsnhyJuLx4favnXseJkiI1cWefcOY46QgN%2BwvY7VWv422V4SKPcphOtBEwCBps6tozV2CtbZM%2Fsfx%2B3%2FP4u%2Fa9yWxs3DAai7U41AiIZrohLMYEpxyyEBz6AsEG7BlP%2Fcc0n%2BtaKMaUxIHSr5Mx3WqFmiUhYfbmmHR%2BT37N6x%2FH%2B7hQ6P7wwPTvBHbuJjl0DgsnLYF5XKq8lXX18c60tMmTGo2K66NU7V5evwI31dMz47JjEVfqSdJ8YnOyih14AVrB5kNhLffVke6W15dAm5KOF%2BWMgc6h3CqlyuagGVs6NoXWMDRmAaJz9j3YROVoWGLWaMwgkDxinUpdRnQUmnRq%2FdRHQmkjcO5qn8DMXDit%2BoqVhRZfG%2BZCQYJ8k6ofI4vfBz4SIW6jD3KYChtNfrRNWKl6MfUhR%2FL1ShoZb1J4BzDTKopGuFszeUF1TjuR8PgdUOT1LbZcaJVBiF2kPcz5xsSTQkNxi9p02PXC8eGt%2FRfK6UZO8O4CMNt8DuLS5S9yvaxU17Y%2FsSs8uCDHGi8THXom%2Bd0rAhGcNhq8blsoKpSW5ZCKTdPSZVkK2YsnxUTqowTaTZaN937FTTJFCk6cFlMf6TO8pOGWMFkHPzVg8moKrwQ9YTt6X1zeNefPqtcsULNhnveJg%2FGPX4MT9NV15%2BGMnK9wjAM8hKPc0zSLFARRamkqJYCq0CHdnj9DNZFCI7o3H%2B9Os8sTX7a2oJP2kxGrh7jfxKqHCBc%2F%2Fda6oBqeZfs#polycard_client=search-nordic&is_advertising=true&searchVariation=MLBU759905062&backend_model=search-backend&search_layout=grid&position=3&type=pad&tracking_id=8edf12fa-d725-4d13-9c27-5dad1ac2db2f&wid=MLB3208180972&sid=search,N/A,N/A,Sem desconto,N/A,,,,4.4,547,276,191,54,16,10,True,0,0,467,26,54,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.144814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:01:39.493645,spider_scrapy,209327,200,,,produto
MLBU3270893209,N/A,https://www.mercadolivre.com.br/cartucho-hp-667xl-8ml-colorido-advantage/up/MLBU3270893209#polycard_client=search-nordic&search_layout=grid&position=4&type=product&tracking_id=8edf12fa-d725-4d13-9c27-5dad1ac2db2f&wid=MLB4115027571&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.144814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:01:42.792337,spider_scrapy,211171,200,0.0,0.0,produto_com_reviews
